time,MocapIndex,mocapX,mocapY,mocapZ,rotX,rotY,rotZ,rotW
1763543925.052806,1077,2.3167781829833984,0.8823800683021545,-9.284509658813477,-0.28914499282836914,-0.39309945702552795,0.8717677593231201,0.04346271976828575
1763543925.0598202,1077,2.3153092861175537,0.8822252154350281,-9.284656524658203,-0.2884225845336914,-0.39193785190582275,0.8724809288978577,0.04443260654807091
1763543925.067835,1077,2.314586877822876,0.8814772367477417,-9.286337852478027,-0.28649160265922546,-0.3988945782184601,0.8698962330818176,0.045674897730350494
1763543925.0751796,1077,2.31272029876709,0.8820995092391968,-9.285000801086426,-0.2886120676994324,-0.3915615975856781,0.8725738525390625,0.04469354823231697
1763543925.0858018,1077,2.311336040496826,0.8820798397064209,-9.285432815551758,-0.28820914030075073,-0.3923029899597168,0.8723169565200806,0.045794129371643066
1763543925.093452,1077,2.310048818588257,0.8820606470108032,-9.28576374053955,-0.2883553206920624,-0.3931083679199219,0.8719083070755005,0.045748475939035416
1763543925.1006775,1077,2.308577299118042,0.8819882869720459,-9.28635025024414,-0.28816086053848267,-0.3953087031841278,0.8709646463394165,0.04599101468920708
1763543925.1089556,1077,2.3068926334381104,0.881567656993866,-9.286548614501953,-0.2868902385234833,-0.3933747708797455,0.8722119927406311,0.04686694219708443
1763543925.118666,1077,2.3054397106170654,0.8813973665237427,-9.28676700592041,-0.28640908002853394,-0.39342477917671204,0.8723930716514587,0.046010904014110565
1763543925.1263509,1077,2.304076910018921,0.8814564943313599,-9.286887168884277,-0.2856208086013794,-0.39436453580856323,0.8722891807556152,0.04482327401638031
1763543925.1334267,1077,2.3026485443115234,0.8813852071762085,-9.286901473999023,-0.2844221591949463,-0.39381763339042664,0.8729461431503296,0.04446094483137131
1763543925.144053,1077,2.301431179046631,0.8804324269294739,-9.287726402282715,-0.2814163267612457,-0.39662525057792664,0.8726232647895813,0.044965118169784546
1763543925.1516619,1077,2.2996883392333984,0.8814476728439331,-9.287140846252441,-0.28263670206069946,-0.39500072598457336,0.873066246509552,0.04296932369470596
1763543925.159171,1077,2.2981820106506348,0.8813835382461548,-9.287324905395508,-0.2822931408882141,-0.3954754173755646,0.8730231523513794,0.041716668754816055
1763543925.1676311,1077,2.296617031097412,0.8814117908477783,-9.28775691986084,-0.2817898690700531,-0.3975737392902374,0.8722673654556274,0.0409817174077034
1763543925.1774867,1077,2.294734239578247,0.8810361623764038,-9.287787437438965,-0.2813841998577118,-0.3961905837059021,0.8729965090751648,0.0416303314268589
1763543925.1849976,1077,2.293628454208374,0.8804134726524353,-9.288971900939941,-0.2788970470428467,-0.4014447033405304,0.8713574409484863,0.0423661507666111
1763543925.192708,1077,2.291653871536255,0.8812293410301208,-9.28835391998291,-0.2803848385810852,-0.39786386489868164,0.8725839257240295,0.041061658412218094
1763543925.1997285,1077,2.290025234222412,0.8812986612319946,-9.288464546203613,-0.28044018149375916,-0.39785847067832947,0.8725404739379883,0.041655536741018295
1763543925.2102861,1077,2.288585901260376,0.8816006183624268,-9.28891372680664,-0.27977851033210754,-0.3998886048793793,0.8718433380126953,0.04126099497079849
1763543925.2168055,1077,2.2870755195617676,0.8815982937812805,-9.28896427154541,-0.27967360615730286,-0.39936912059783936,0.8721011877059937,0.04155097156763077
1763543925.225629,1077,2.2853293418884277,0.8814846873283386,-9.289054870605469,-0.2793695330619812,-0.39803028106689453,0.8727729320526123,0.04233207553625107
1763543925.234136,1077,2.2839767932891846,0.8816544413566589,-9.28936767578125,-0.2786482870578766,-0.39956048130989075,0.8723196983337402,0.0420101061463356
1763543925.2442412,1077,2.282153844833374,0.8813467025756836,-9.289647102355957,-0.27771294116973877,-0.3985627293586731,0.8729872107505798,0.04378117620944977
1763543925.2514892,1077,2.280503749847412,0.8811340928077698,-9.289629936218262,-0.27688467502593994,-0.39696604013442993,0.873945415019989,0.04441158473491669
1763543925.2590232,1077,2.2790772914886475,0.8812240362167358,-9.289806365966797,-0.27538853883743286,-0.3975326716899872,0.8741605281829834,0.04441273584961891
1763543925.2670066,1077,2.2777419090270996,0.8812026977539062,-9.289751052856445,-0.27443093061447144,-0.39696335792541504,0.8747148513793945,0.044517841190099716
1763543925.276575,1077,2.276216983795166,0.8811380863189697,-9.28977108001709,-0.2735462784767151,-0.39653685688972473,0.8751657009124756,0.044900406152009964
1763543925.2847548,1077,2.2748618125915527,0.8812404274940491,-9.289956092834473,-0.2722407281398773,-0.3977472484111786,0.8750506639480591,0.044367190450429916
1763543925.2924683,1077,2.2733631134033203,0.8812435865402222,-9.290313720703125,-0.27152881026268005,-0.39843276143074036,0.8749309778213501,0.04493708163499832
1763543925.301216,1077,2.2719295024871826,0.881182074546814,-9.290472030639648,-0.2705695331096649,-0.39883682131767273,0.8750192523002625,0.045418210327625275
1763543925.3104599,1077,2.2703423500061035,0.8810412883758545,-9.290772438049316,-0.2699284851551056,-0.39969074726104736,0.8748244047164917,0.045478612184524536
1763543925.3179684,1077,2.268655776977539,0.8808156847953796,-9.291106224060059,-0.2688346803188324,-0.3995966613292694,0.8751117587089539,0.04722041264176369
1763543925.3265646,1077,2.267345905303955,0.8806523084640503,-9.291154861450195,-0.2698522210121155,-0.39872369170188904,0.8753500580787659,0.04429005831480026
1763543925.3340802,1077,2.265873670578003,0.8808297514915466,-9.291284561157227,-0.26782462000846863,-0.4004588723182678,0.8750258088111877,0.0472496896982193
1763543925.3444052,1077,2.2643866539001465,0.8806105852127075,-9.291316032409668,-0.26676779985427856,-0.3990018665790558,0.8759779334068298,0.04790729284286499
1763543925.350924,1077,2.2630412578582764,0.880560040473938,-9.291422843933105,-0.26586291193962097,-0.39890891313552856,0.8762726783752441,0.04832177236676216
1763543925.358953,1077,2.2616350650787354,0.8804405331611633,-9.291512489318848,-0.26619353890419006,-0.398017942905426,0.8766564726829529,0.04686303809285164
1763543925.3685005,1077,2.2600131034851074,0.8801268339157104,-9.291504859924316,-0.26477599143981934,-0.39632925391197205,0.8778038024902344,0.04772130772471428
1763543925.3762903,1077,2.2587459087371826,0.8800097703933716,-9.291609764099121,-0.263418972492218,-0.3961228132247925,0.8782984614372253,0.04784363508224487
1763543925.382849,1077,2.2573060989379883,0.8798080682754517,-9.291899681091309,-0.2622429132461548,-0.39689579606056213,0.8782740235328674,0.04834407567977905
1763543925.392587,1077,2.2558131217956543,0.8797149062156677,-9.291954040527344,-0.26075083017349243,-0.39669370651245117,0.8787909746170044,0.04867933690547943
1763543925.4021473,1077,2.2547717094421387,0.879348874092102,-9.291857719421387,-0.26020753383636475,-0.39544904232025146,0.8795061707496643,0.0487959161400795
1763543925.4092298,1077,2.2537667751312256,0.8792689442634583,-9.29194450378418,-0.25935760140419006,-0.3959921896457672,0.8795091509819031,0.04886151850223541
1763543925.4169915,1077,2.2525904178619385,0.8792567849159241,-9.292266845703125,-0.2586267292499542,-0.3977731168270111,0.8789132237434387,0.048993922770023346
1763543925.4255743,1077,2.2513797283172607,0.8791314363479614,-9.292391777038574,-0.25808602571487427,-0.39837443828582764,0.878774881362915,0.04943997785449028
1763543925.4351938,1077,2.2501301765441895,0.8787826895713806,-9.292497634887695,-0.2574049234390259,-0.39741629362106323,0.8793411254882812,0.05061805620789528
1763543925.4428234,1077,2.2488720417022705,0.8784984946250916,-9.292613983154297,-0.2565608322620392,-0.3968861997127533,0.8797566294670105,0.05182955414056778
1763543925.4511118,1077,2.247539758682251,0.878322958946228,-9.293088912963867,-0.2557583153247833,-0.3985264301300049,0.8791873455047607,0.0528581477701664
1763543925.459679,1077,2.2464263439178467,0.8782535791397095,-9.293166160583496,-0.25518009066581726,-0.3986842632293701,0.8792558312416077,0.05332336202263832
1763543925.4682043,1077,2.2454257011413574,0.8781866431236267,-9.293245315551758,-0.2544909119606018,-0.39862746000289917,0.8794522285461426,0.053798310458660126
1763543925.4762263,1077,2.244158983230591,0.8780442476272583,-9.293275833129883,-0.2532437741756439,-0.39737364649772644,0.8803259134292603,0.05466350167989731
1763543925.4852555,1077,2.2430365085601807,0.8780271410942078,-9.293397903442383,-0.2524433434009552,-0.39736688137054443,0.8805454969406128,0.05487755313515663
1763543925.4927826,1077,2.2419755458831787,0.8779726028442383,-9.293481826782227,-0.25162458419799805,-0.39713841676712036,0.8808763027191162,0.054982736706733704
1763543925.502514,1077,2.2409231662750244,0.877905011177063,-9.29356575012207,-0.2508060038089752,-0.3969537913799286,0.8812074065208435,0.05474967509508133
1763543925.5088406,1077,2.239473581314087,0.877415657043457,-9.29361343383789,-0.24951279163360596,-0.39398103952407837,0.8828445076942444,0.055747900158166885
1763543925.5174966,1077,2.238389015197754,0.8776158094406128,-9.293764114379883,-0.2490200251340866,-0.39427241683006287,0.882877767086029,0.05536297708749771
1763543925.526513,1077,2.237332820892334,0.877521276473999,-9.29387092590332,-0.24870049953460693,-0.3939265012741089,0.8831462264060974,0.05497881397604942
1763543925.5340297,1077,2.236133575439453,0.8771076798439026,-9.293636322021484,-0.24732671678066254,-0.3924361765384674,0.8841868042945862,0.05511082708835602
1763543925.542054,1077,2.2350246906280518,0.8770331144332886,-9.293951034545898,-0.2468542903661728,-0.3928650915622711,0.8841065764427185,0.05545816197991371
1763543925.5500414,1077,2.2339699268341064,0.8775919675827026,-9.294632911682129,-0.2468896508216858,-0.3955479860305786,0.8828955888748169,0.055522751063108444
1763543925.5590365,1077,2.2330703735351562,0.8776906728744507,-9.294880867004395,-0.24618856608867645,-0.3965405225753784,0.8826677203178406,0.05517756938934326
1763543925.5671375,1077,2.232142210006714,0.877793550491333,-9.295134544372559,-0.24523267149925232,-0.39749056100845337,0.8825363516807556,0.05469704046845436
1763543925.5752432,1077,2.231316566467285,0.8779338598251343,-9.295625686645508,-0.24457904696464539,-0.39927783608436584,0.8819279670715332,0.05441847816109657
1763543925.5839849,1077,2.230233907699585,0.877918541431427,-9.29585075378418,-0.24370504915714264,-0.39887768030166626,0.8823539614677429,0.05436858907341957
1763543925.5930958,1077,2.2291767597198486,0.8779305219650269,-9.296025276184082,-0.2433241605758667,-0.3984915018081665,0.8826519250869751,0.05406998097896576
1763543925.6009426,1077,2.228088617324829,0.8779150247573853,-9.296111106872559,-0.24266059696674347,-0.39754047989845276,0.8832764029502869,0.053853102028369904
1763543925.6096952,1077,2.2271785736083984,0.877935528755188,-9.296277046203613,-0.24269607663154602,-0.39685574173927307,0.8835932612419128,0.053544238209724426
1763543925.6179364,1077,2.22587251663208,0.8776857256889343,-9.296451568603516,-0.24205909669399261,-0.3944486975669861,0.8847845792770386,0.05453433468937874
1763543925.625955,1077,2.2247560024261475,0.8778424859046936,-9.296663284301758,-0.24195654690265656,-0.3939065933227539,0.8850491046905518,0.05461554601788521
1763543925.634475,1077,2.2237067222595215,0.877953290939331,-9.296857833862305,-0.2416057139635086,-0.39356353878974915,0.8853009343147278,0.05455924570560455
1763543925.6413107,1077,2.2228281497955322,0.8776780962944031,-9.296833992004395,-0.24039682745933533,-0.39253631234169006,0.8861114382743835,0.05414187163114548
1763543925.6511183,1077,2.221874237060547,0.8781687021255493,-9.29786205291748,-0.2404174655675888,-0.39507436752319336,0.8849173188209534,0.055110763758420944
1763543925.6587002,1077,2.220905303955078,0.8781452775001526,-9.298301696777344,-0.2398681491613388,-0.3948653042316437,0.8851891160011292,0.05463549122214317
1763543925.667881,1077,2.22001576423645,0.8782873153686523,-9.29874038696289,-0.2391633689403534,-0.3955114185810089,0.8851204514503479,0.05416059494018555
1763543925.6758971,1077,2.2191832065582275,0.8783371448516846,-9.299175262451172,-0.23850688338279724,-0.3960660398006439,0.8850588798522949,0.054008547216653824
1763543925.6839068,1077,2.2183101177215576,0.8782711625099182,-9.299680709838867,-0.23772026598453522,-0.3959141671657562,0.8853265643119812,0.05420200899243355
1763543925.6926377,1077,2.2175838947296143,0.8782939910888672,-9.3002347946167,-0.23746274411678314,-0.39622366428375244,0.8852747082710266,0.053916189819574356
1763543925.701178,1077,2.216822624206543,0.878370463848114,-9.300840377807617,-0.23702730238437653,-0.3969128727912903,0.8850480318069458,0.05448310449719429
1763543925.7092276,1077,2.2161123752593994,0.8785264492034912,-9.301407814025879,-0.2363736480474472,-0.3975558876991272,0.8849076628684998,0.054910771548748016
1763543925.7173033,1077,2.2153820991516113,0.8787131309509277,-9.302057266235352,-0.23608750104904175,-0.3985136151313782,0.884538471698761,0.05514907091856003
1763543925.7252252,1077,2.2145113945007324,0.8787091374397278,-9.302741050720215,-0.23509952425956726,-0.3982321321964264,0.8848457932472229,0.056456491351127625
1763543925.733303,1077,2.213772773742676,0.8787224888801575,-9.303208351135254,-0.2348131537437439,-0.39730650186538696,0.885270893573761,0.05749640613794327
1763543925.7423222,1077,2.2130377292633057,0.8788189888000488,-9.303726196289062,-0.23466941714286804,-0.3966253101825714,0.8855783343315125,0.058049969375133514
1763543925.7509131,1077,2.2123355865478516,0.8789417743682861,-9.30421257019043,-0.2348267287015915,-0.39619937539100647,0.8857202529907227,0.05815591290593147
1763543925.7594292,1077,2.21148419380188,0.8788662552833557,-9.304906845092773,-0.23444977402687073,-0.39487046003341675,0.8863795399665833,0.05866776406764984
1763543925.7680535,1077,2.210822582244873,0.8791643381118774,-9.305639266967773,-0.23399648070335388,-0.3956334888935089,0.8861363530158997,0.0590105764567852
1763543925.776715,1077,2.209869861602783,0.8793237805366516,-9.306389808654785,-0.23301438987255096,-0.3954809606075287,0.8864148259162903,0.05973105505108833
1763543925.782763,1077,2.209068775177002,0.8795750737190247,-9.306923866271973,-0.2325933873653412,-0.3951863646507263,0.8866750597953796,0.0594596229493618
1763543925.7924135,1077,2.208399534225464,0.8798505067825317,-9.307450294494629,-0.232076033949852,-0.3949582874774933,0.8869366645812988,0.05909323692321777
1763543925.8010902,1077,2.207692861557007,0.8799867630004883,-9.308080673217773,-0.23158009350299835,-0.3946390151977539,0.8872451782226562,0.05853886157274246
1763543925.8096285,1077,2.2071001529693604,0.8803936243057251,-9.308799743652344,-0.23143038153648376,-0.3954709470272064,0.8869865536689758,0.057423967868089676
1763543925.817133,1077,2.206491231918335,0.8807628154754639,-9.309597969055176,-0.2313717007637024,-0.39672139286994934,0.8864870667457581,0.05674508586525917
1763543925.8267834,1077,2.205620765686035,0.8808495402336121,-9.310334205627441,-0.2305610179901123,-0.3962569236755371,0.8868865966796875,0.057047173380851746
1763543925.833795,1077,2.2048797607421875,0.8811004757881165,-9.310914039611816,-0.23025061190128326,-0.39619091153144836,0.8870206475257874,0.05667304992675781
1763543925.842308,1077,2.204158306121826,0.8813596367835999,-9.311415672302246,-0.23025666177272797,-0.39556625485420227,0.8873074650764465,0.056522175669670105
1763543925.851327,1077,2.203479528427124,0.881471574306488,-9.312077522277832,-0.2300035059452057,-0.39498308300971985,0.8876388669013977,0.056426700204610825
1763543925.860559,1077,2.20294189453125,0.881748616695404,-9.312780380249023,-0.2302667796611786,-0.3952278792858124,0.8874937891960144,0.05591895431280136
1763543925.8680768,1077,2.202267646789551,0.8819252252578735,-9.313653945922852,-0.2300555557012558,-0.39528486132621765,0.8875040411949158,0.05622322857379913
1763543925.875729,1077,2.2017314434051514,0.8821523189544678,-9.314509391784668,-0.22984689474105835,-0.39597755670547485,0.8872451782226562,0.05628742277622223
1763543925.8847606,1077,2.201240062713623,0.8823831081390381,-9.315162658691406,-0.22963622212409973,-0.39556366205215454,0.8874902725219727,0.05619276687502861
1763543925.8927596,1077,2.200728416442871,0.8826009035110474,-9.31570816040039,-0.22957177460193634,-0.3949369192123413,0.8877899050712585,0.05613125488162041
1763543925.900279,1077,2.200191020965576,0.8827853202819824,-9.316581726074219,-0.22929498553276062,-0.3945262134075165,0.8880621194839478,0.05584486946463585
1763543925.9082885,1077,2.1998636722564697,0.8831188082695007,-9.317296981811523,-0.22921736538410187,-0.3946976363658905,0.8880499601364136,0.05514064431190491
1763543925.917002,1077,2.1992104053497314,0.8833051323890686,-9.318294525146484,-0.22821849584579468,-0.3943237066268921,0.8884460926055908,0.055577490478754044
1763543925.9257855,1077,2.1987438201904297,0.8835856318473816,-9.319202423095703,-0.2275814265012741,-0.39452865719795227,0.8885249495506287,0.05547257512807846
1763543925.9353871,1077,2.198361873626709,0.8838901519775391,-9.319904327392578,-0.2270544320344925,-0.3944239020347595,0.8887237906455994,0.055192697793245316
1763543925.9424076,1077,2.1979312896728516,0.8840867280960083,-9.320877075195312,-0.22651876509189606,-0.3942723870277405,0.8889427185058594,0.05494903400540352
1763543925.950443,1077,2.1974666118621826,0.8841850161552429,-9.3216552734375,-0.22602853178977966,-0.39315441250801086,0.8895711898803711,0.05480680242180824
1763543925.9594762,1077,2.19708514213562,0.8844826221466064,-9.322894096374512,-0.22565071284770966,-0.3946630358695984,0.8889902234077454,0.05494750291109085
1763543925.9670663,1077,2.196803331375122,0.884667158126831,-9.323732376098633,-0.2252117395401001,-0.3942691385746002,0.8892788887023926,0.05490601435303688
1763543925.9755058,1077,2.196350336074829,0.8846795558929443,-9.324522972106934,-0.22481435537338257,-0.39303329586982727,0.8898852467536926,0.05556705594062805
1763543925.9855072,1077,2.195925235748291,0.884719967842102,-9.325499534606934,-0.2244250774383545,-0.39193159341812134,0.8904344439506531,0.05612046644091606
1763543925.9925487,1077,2.1955859661102295,0.8849047422409058,-9.326630592346191,-0.22412730753421783,-0.39211300015449524,0.8904101848602295,0.056428372859954834
1763543926.000586,1077,2.195266008377075,0.885055422782898,-9.327790260314941,-0.22415189445018768,-0.3927956223487854,0.8900593519210815,0.05711289495229721
1763543926.0085084,1077,2.194979429244995,0.885130763053894,-9.32863998413086,-0.22416502237319946,-0.3925156593322754,0.8901589512825012,0.05743393301963806
1763543926.0175388,1077,2.194545030593872,0.8851178884506226,-9.329626083374023,-0.22382520139217377,-0.3915252685546875,0.8906349539756775,0.05813431739807129
1763543926.0260475,1077,2.1939713954925537,0.884958028793335,-9.330716133117676,-0.22306418418884277,-0.3902597725391388,0.891321063041687,0.05904582887887955
1763543926.034084,1077,2.1937217712402344,0.8851673603057861,-9.331995010375977,-0.22324535250663757,-0.3918095827102661,0.8906093835830688,0.05883640795946121
1763543926.0426075,1077,2.193418502807617,0.8852333426475525,-9.33295726776123,-0.22323647141456604,-0.3920409679412842,0.8905202746391296,0.058677852153778076
1763543926.0502996,1077,2.192770004272461,0.885001003742218,-9.333828926086426,-0.22234177589416504,-0.38943061232566833,0.8918428421020508,0.05936697870492935
1763543926.0603578,1077,2.1923673152923584,0.8850255608558655,-9.335009574890137,-0.22194235026836395,-0.3896985650062561,0.8918322324752808,0.05926100164651871
1763543926.0673826,1077,2.192117214202881,0.885233461856842,-9.336336135864258,-0.22197483479976654,-0.3917267620563507,0.8910070061683655,0.05817155912518501
1763543926.0759006,1077,2.1918323040008545,0.8854011297225952,-9.337385177612305,-0.22178632020950317,-0.39265698194503784,0.8906818628311157,0.05759565159678459
1763543926.084078,1077,2.191112995147705,0.8851116895675659,-9.33836841583252,-0.22093378007411957,-0.3900059759616852,0.8920173645019531,0.058212753385305405
1763543926.0927246,1077,2.1906816959381104,0.8851847648620605,-9.339640617370605,-0.22030507028102875,-0.3908531665802002,0.891808032989502,0.05811983346939087
1763543926.100209,1077,2.1903741359710693,0.8853967785835266,-9.341070175170898,-0.2204122394323349,-0.392841100692749,0.8909531831741333,0.057417891919612885
1763543926.109023,1077,2.1899213790893555,0.8853834867477417,-9.341951370239258,-0.21996340155601501,-0.3918849229812622,0.8914702534675598,0.05764595419168472
1763543926.1166797,1077,2.189314126968384,0.8852207064628601,-9.342981338500977,-0.2193867564201355,-0.3894234895706177,0.8926647901535034,0.05803743749856949
1763543926.1265368,1077,2.1888561248779297,0.885338306427002,-9.34439754486084,-0.21874220669269562,-0.3902953565120697,0.8924160599708557,0.05843903496861458
1763543926.13459,1077,2.1886301040649414,0.8856013417243958,-9.345725059509277,-0.21930643916130066,-0.3918229043483734,0.8916537761688232,0.05773385614156723
1763543926.1423826,1077,2.18800950050354,0.8855292797088623,-9.3467378616333,-0.21880145370960236,-0.3893015384674072,0.8928276896476746,0.05855700746178627
1763543926.1498947,1077,2.187535524368286,0.8856978416442871,-9.347929000854492,-0.218923419713974,-0.38863605260849,0.8930636048316956,0.058923423290252686
1763543926.1593325,1077,2.1871535778045654,0.8860282301902771,-9.349651336669922,-0.21905666589736938,-0.3908449113368988,0.8920648097991943,0.05894724279642105
1763543926.168966,1077,2.1867353916168213,0.886205792427063,-9.350759506225586,-0.21888476610183716,-0.390226811170578,0.8923459649085999,0.059424594044685364
1763543926.1760519,1077,2.1861093044281006,0.886154055595398,-9.351903915405273,-0.2180776298046112,-0.387602299451828,0.8936482667922974,0.05999533087015152
1763543926.1841784,1077,2.1857144832611084,0.8864688277244568,-9.353639602661133,-0.21737799048423767,-0.3898344337940216,0.8928151726722717,0.06047319620847702
1763543926.1934283,1077,2.1853997707366943,0.8867392539978027,-9.354974746704102,-0.21743600070476532,-0.39050349593162537,0.8925436735153198,0.059954408556222916
1763543926.2019358,1077,2.184722661972046,0.886723518371582,-9.356155395507812,-0.21644900739192963,-0.38808947801589966,0.8937617540359497,0.06104259938001633
1763543926.2100728,1077,2.1842520236968994,0.8870489001274109,-9.357752799987793,-0.21606144309043884,-0.38924723863601685,0.8933420181274414,0.06119031086564064
1763543926.2180877,1077,2.183899164199829,0.8874664306640625,-9.359237670898438,-0.21578074991703033,-0.39075911045074463,0.8927823305130005,0.060710303485393524
1763543926.2261772,1077,2.1832048892974854,0.8875339031219482,-9.360369682312012,-0.2150959074497223,-0.38790011405944824,0.8941730260848999,0.0610070675611496
1763543926.2341917,1077,2.1826796531677246,0.8879843950271606,-9.361937522888184,-0.21488866209983826,-0.38863399624824524,0.893912672996521,0.06088225916028023
1763543926.2417583,1077,2.1822986602783203,0.8885390758514404,-9.363554954528809,-0.21475689113140106,-0.39065632224082947,0.8930925726890564,0.06043855473399162
1763543926.2514293,1077,2.1815249919891357,0.8886440992355347,-9.364696502685547,-0.21408143639564514,-0.3873325288295746,0.894665539264679,0.06096205487847328
1763543926.2591882,1077,2.1809561252593994,0.8890098333358765,-9.36607551574707,-0.21372124552726746,-0.38693469762802124,0.8949099183082581,0.061164990067481995
1763543926.2670262,1077,2.18064546585083,0.889582097530365,-9.367719650268555,-0.21350206434726715,-0.3895806074142456,0.8938486576080322,0.06064918264746666
1763543926.2770514,1077,2.1799187660217285,0.8896497488021851,-9.36893367767334,-0.21279515326023102,-0.38687512278556824,0.8951457142829895,0.06131947040557861
1763543926.2841146,1077,2.1793529987335205,0.8899129033088684,-9.370261192321777,-0.21249906718730927,-0.38657692074775696,0.895331621170044,0.06151258572936058
1763543926.2927573,1077,2.178861141204834,0.8902750015258789,-9.371835708618164,-0.2119935005903244,-0.3886429965496063,0.8945357799530029,0.06181662157177925
1763543926.3002863,1077,2.178028106689453,0.8901777267456055,-9.372953414916992,-0.21150889992713928,-0.3860011100769043,0.8957434892654419,0.06253582239151001
1763543926.3100915,1077,2.177262783050537,0.8902045488357544,-9.373992919921875,-0.21097031235694885,-0.38447752594947815,0.8964649438858032,0.06339837610721588
1763543926.3167937,1077,2.176758289337158,0.8906562924385071,-9.375723838806152,-0.21109117567539215,-0.38799840211868286,0.8949151039123535,0.06344089657068253
1763543926.3258078,1077,2.1759843826293945,0.8907005786895752,-9.376797676086426,-0.2105821669101715,-0.3869880735874176,0.8954443335533142,0.06383389234542847
1763543926.3333392,1077,2.1751792430877686,0.8907067775726318,-9.377884864807129,-0.21001681685447693,-0.38465389609336853,0.8965486884117126,0.06430281698703766
1763543926.3430877,1077,2.1746339797973633,0.891227126121521,-9.37952709197998,-0.2100634127855301,-0.3878435492515564,0.8951706290245056,0.0641893744468689
1763543926.351648,1077,2.1740031242370605,0.8915484547615051,-9.380690574645996,-0.21041272580623627,-0.388045996427536,0.8950062990188599,0.06411363929510117
1763543926.3591604,1077,2.1730923652648926,0.8916448950767517,-9.381844520568848,-0.21002715826034546,-0.38594144582748413,0.8959972858428955,0.0642390251159668
1763543926.368918,1077,2.172314405441284,0.8920156359672546,-9.382966041564941,-0.20995482802391052,-0.3855943977832794,0.8961240649223328,0.06478852778673172
1763543926.3757706,1077,2.1716837882995605,0.8926793932914734,-9.384425163269043,-0.21032345294952393,-0.3877243101596832,0.8951589465141296,0.06422090530395508
1763543926.384082,1077,2.1706840991973877,0.8928837776184082,-9.38546371459961,-0.2100638896226883,-0.38505667448043823,0.8963565826416016,0.06441687792539597
1763543926.3929942,1077,2.1698129177093506,0.8932556509971619,-9.38644790649414,-0.21018442511558533,-0.38331618905067444,0.8970522880554199,0.06471799314022064
1763543926.4025004,1077,2.169229507446289,0.8940973281860352,-9.38802433013916,-0.21080751717090607,-0.38658657670021057,0.8955472707748413,0.06408058851957321
1763543926.4075148,1077,2.1682193279266357,0.8944470882415771,-9.389100074768066,-0.21048876643180847,-0.3851359784603119,0.8962306976318359,0.06430676579475403
1763543926.4190466,1077,2.167527675628662,0.8949511647224426,-9.390225410461426,-0.21026843786239624,-0.3841756582260132,0.8967511653900146,0.06351049244403839
1763543926.501287,1077,2.1669704914093018,0.8956367373466492,-9.391406059265137,-0.2105085253715515,-0.3854304552078247,0.8962129950523376,0.06270353496074677
1763543926.501287,1077,2.1663613319396973,0.8963255882263184,-9.392865180969238,-0.21070726215839386,-0.38825857639312744,0.8949751853942871,0.06226753443479538
1763543926.5022871,1077,2.1653242111206055,0.8964741230010986,-9.39390754699707,-0.2099168747663498,-0.38538387417793274,0.8963876962661743,0.06247693672776222
1763543926.5022871,1077,2.164763927459717,0.8970201015472412,-9.3948974609375,-0.20941688120365143,-0.38522765040397644,0.8966203927993774,0.06177642568945885
1763543926.5032868,1077,2.1642305850982666,0.8976658582687378,-9.396202087402344,-0.2090471386909485,-0.3871094584465027,0.8959581255912781,0.060865603387355804
1763543926.504302,1077,2.1633408069610596,0.8978471755981445,-9.397278785705566,-0.20809149742126465,-0.38589906692504883,0.8966804146766663,0.06118866428732872
1763543926.504302,1077,2.162611722946167,0.8981935977935791,-9.398197174072266,-0.20775309205055237,-0.38429969549179077,0.8974846601486206,0.06061068922281265
1763543926.504302,1077,2.1619458198547363,0.8986636996269226,-9.399178504943848,-0.20783483982086182,-0.3843550980091095,0.8974660038948059,0.06025424972176552
1763543926.5058148,1077,2.1613101959228516,0.8993276357650757,-9.400659561157227,-0.20757648348808289,-0.3869794011116028,0.8964166045188904,0.05996940657496452
1763543926.5058148,1077,2.160400390625,0.8994119167327881,-9.401646614074707,-0.2069108784198761,-0.38406455516815186,0.8977948427200317,0.0603872612118721
1763543926.50982,1077,2.1597344875335693,0.8997476100921631,-9.402565002441406,-0.20673032104969025,-0.3833196461200714,0.8981524109840393,0.0604228600859642
1763543926.517218,1077,2.1591196060180664,0.9001919031143188,-9.403791427612305,-0.20675379037857056,-0.38461923599243164,0.8975814580917358,0.06056803837418556
1763543926.5257254,1077,2.1583337783813477,0.9005270004272461,-9.405010223388672,-0.20613911747932434,-0.3846719264984131,0.8976784348487854,0.06089191883802414
1763543926.534904,1077,2.1575021743774414,0.9007433652877808,-9.406048774719238,-0.2057776153087616,-0.3825489580631256,0.8986499905586243,0.06115616485476494
1763543926.5429807,1077,2.156864643096924,0.9010381698608398,-9.406947135925293,-0.20541594922542572,-0.38210025429725647,0.8989091515541077,0.061367712914943695
1763543926.5509906,1077,2.156240463256836,0.9014135003089905,-9.408197402954102,-0.20525731146335602,-0.38394588232040405,0.8981503844261169,0.06148925796151161
1763543926.5585086,1077,2.155238628387451,0.9013715982437134,-9.40920639038086,-0.20418444275856018,-0.3825130760669708,0.8989464640617371,0.062352489680051804
1763543926.5671525,1077,2.154449939727783,0.9014910459518433,-9.410146713256836,-0.20372633635997772,-0.3817136883735657,0.8993896245956421,0.06235969439148903
